respondent_id,age,income,education,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20
228,47.0,,Bachelor,3,4,4,3,5.0,3,2,2,4,3.0,3,3,3,3,4.0,4.0,,5.0,4,4
229,55.0,,Master,4,3,3,3,5.0,4,2,1,4,4.0,3,4,5,3,3.0,3.0,4.0,,2,2
230,21.0,36053.0,High School,2,4,3,3,,2,1,3,2,4.0,4,4,5,3,3.0,4.0,2.0,3.0,3,4
231,78.0,29634.0,Master,4,3,4,4,3.0,3,2,5,4,3.0,3,2,3,4,,,4.0,2.0,3,4
232,52.0,39928.0,High School,4,3,4,3,3.0,3,5,3,4,4.0,2,3,3,4,3.0,4.0,,3.0,1,4
233,44.0,,High School,4,1,4,2,5.0,4,3,1,2,2.0,3,4,2,1,3.0,,2.0,3.0,2,1
234,44.0,,Bachelor,3,2,2,3,4.0,4,2,4,3,2.0,4,3,4,4,5.0,3.0,3.0,4.0,1,4
235,19.0,292307.0,Bachelor,4,5,3,2,5.0,4,5,3,5,3.0,4,3,5,3,3.0,5.0,3.0,4.0,2,1
236,35.0,,PhD,3,3,4,1,3.0,3,2,4,3,4.0,3,4,2,4,2.0,2.0,2.0,4.0,4,3
237,29.0,,High School,2,4,4,2,4.0,3,5,3,4,3.0,3,2,4,4,3.0,5.0,5.0,3.0,2,3
238,35.0,,PhD,3,4,2,1,2.0,2,3,2,3,2.0,5,5,3,2,3.0,3.0,5.0,4.0,5,3
239,54.0,,Bachelor,3,4,4,5,5.0,4,4,3,3,3.0,4,4,5,4,3.0,2.0,3.0,,2,3
240,33.0,52044.0,Master,2,4,4,4,,4,3,3,2,4.0,3,3,2,4,5.0,,3.0,3.0,5,4
241,51.0,,Bachelor,3,2,3,4,3.0,4,5,3,3,4.0,3,5,4,3,,3.0,,3.0,4,5
242,54.0,,High School,3,3,3,5,4.0,3,2,4,4,3.0,4,3,3,5,4.0,,,2.0,3,1
243,48.0,,Bachelor,3,4,4,2,4.0,3,3,4,3,5.0,3,5,3,4,,,4.0,3.0,4,2
244,75.0,300000.0,Bachelor,3,4,4,1,4.0,5,2,4,2,,4,3,2,4,,,,,5,1
245,49.0,141964.0,High School,5,4,3,4,3.0,4,3,1,2,,4,3,3,3,,,,,5,3
246,67.0,,Master,4,4,3,4,4.0,2,3,3,4,3.0,3,3,3,4,3.0,4.0,,2.0,3,1
247,73.0,,Master,1,4,2,5,3.0,3,4,3,3,1.0,4,5,2,4,,,,4.0,3,3
248,43.0,162601.0,Master,3,3,3,3,3.0,2,4,3,3,4.0,3,5,3,3,,3.0,4.0,4.0,2,4
249,90.0,,Master,4,4,4,3,4.0,4,4,3,2,,2,3,3,4,,,,4.0,5,5
250,64.0,90628.0,Bachelor,2,3,2,3,3.0,4,1,2,3,4.0,4,3,3,3,4.0,4.0,,,3,4
251,30.0,,Master,2,2,3,3,2.0,4,2,4,5,4.0,3,3,3,3,3.0,4.0,3.0,1.0,1,3
252,64.0,,Bachelor,3,3,4,3,1.0,2,4,4,3,3.0,3,4,3,5,,,,,3,3
253,35.0,,High School,4,2,1,3,4.0,4,4,5,2,4.0,3,4,3,4,3.0,4.0,2.0,4.0,4,2
254,53.0,,High School,5,3,1,4,2.0,3,4,1,4,4.0,3,2,3,5,3.0,4.0,3.0,,4,2
255,62.0,,High School,3,5,4,3,4.0,5,4,3,3,1.0,5,3,1,4,4.0,4.0,,,2,4
256,58.0,113736.0,High School,5,3,5,4,2.0,4,3,3,4,1.0,5,4,4,2,4.0,,,,5,1
257,36.0,211034.0,Master,5,3,4,3,,1,3,3,4,1.0,4,1,4,3,3.0,3.0,5.0,,5,5
258,32.0,127173.0,Master,4,4,5,2,4.0,4,3,2,4,5.0,4,3,4,3,1.0,,5.0,5.0,1,3
259,29.0,,Master,3,4,2,5,2.0,3,4,4,3,1.0,4,2,4,3,2.0,3.0,3.0,3.0,3,3
260,69.0,,PhD,4,3,4,2,4.0,4,3,3,2,3.0,4,3,4,2,,3.0,4.0,,3,3
261,59.0,52163.0,High School,4,3,5,1,3.0,2,4,3,3,5.0,3,1,3,3,,2.0,4.0,,3,2
262,64.0,263249.0,High School,5,3,3,3,3.0,3,3,4,4,5.0,3,3,3,5,,,,5.0,4,3
263,19.0,,Bachelor,4,3,4,3,4.0,1,2,3,5,2.0,5,5,3,3,1.0,3.0,3.0,5.0,4,4
264,56.0,,High School,3,3,3,3,3.0,3,3,5,4,4.0,3,3,5,3,2.0,2.0,1.0,,2,3
265,35.0,,Master,3,2,2,4,3.0,4,2,4,5,4.0,4,3,3,5,4.0,,4.0,,3,4
266,28.0,,Bachelor,1,1,4,3,3.0,4,3,3,4,4.0,3,4,3,3,4.0,4.0,,,2,4
267,25.0,213490.0,Master,1,4,5,4,3.0,3,3,4,5,4.0,4,3,3,3,5.0,3.0,3.0,3.0,3,1
268,46.0,,High School,3,2,2,1,3.0,4,3,4,4,4.0,4,3,3,3,3.0,,2.0,,3,3
269,41.0,,Bachelor,4,2,4,4,3.0,4,4,1,3,5.0,5,5,3,5,4.0,1.0,,4.0,3,3
270,53.0,,Bachelor,3,3,5,3,3.0,4,3,3,4,5.0,4,4,4,4,,3.0,2.0,,3,4
271,47.0,,High School,2,3,3,3,,4,4,3,2,3.0,4,4,4,3,4.0,1.0,1.0,,3,2
272,55.0,,Bachelor,3,4,4,3,3.0,3,1,3,3,2.0,4,3,2,4,4.0,3.0,3.0,,3,3
273,43.0,,Bachelor,3,4,3,3,2.0,5,4,2,3,5.0,2,2,4,3,4.0,4.0,3.0,3.0,3,3
274,33.0,207689.0,Bachelor,5,5,2,3,3.0,2,1,4,4,3.0,4,4,4,3,3.0,4.0,4.0,,3,5
275,60.0,,Bachelor,5,3,4,4,3.0,3,2,5,4,1.0,4,4,4,3,3.0,,3.0,3.0,4,4
276,53.0,,Bachelor,4,1,3,3,1.0,3,3,3,4,2.0,2,4,3,5,,3.0,3.0,2.0,4,3
277,45.0,,Bachelor,4,4,3,5,1.0,4,5,5,4,,2,2,3,3,3.0,,,2.0,4,2
278,45.0,,High School,3,2,2,3,3.0,3,4,4,2,3.0,4,3,3,4,,2.0,3.0,3.0,4,4
279,39.0,,PhD,3,3,2,2,5.0,5,1,3,4,3.0,3,2,4,3,,3.0,4.0,,3,3
280,55.0,,High School,5,4,1,3,,2,4,3,3,4.0,4,4,2,2,3.0,,,,3,2
281,54.0,,Bachelor,3,3,3,4,3.0,4,3,4,4,2.0,3,5,2,4,,2.0,,,2,3
282,30.0,,High School,5,4,2,2,1.0,2,5,4,3,1.0,3,3,4,3,3.0,4.0,4.0,3.0,4,3
283,69.0,,Master,2,2,3,3,4.0,5,4,4,3,4.0,3,2,3,4,,,4.0,2.0,3,3
284,42.0,,High School,4,3,3,4,3.0,3,5,4,4,4.0,3,3,2,4,3.0,3.0,4.0,,4,2
285,39.0,,High School,4,3,3,4,3.0,4,1,2,1,3.0,3,3,2,4,3.0,3.0,2.0,3.0,3,3
286,63.0,,Bachelor,3,3,2,5,4.0,4,3,4,5,2.0,1,3,3,3,,1.0,3.0,3.0,3,5
287,55.0,,Master,3,4,2,5,1.0,5,3,3,3,1.0,3,3,5,3,3.0,3.0,,2.0,5,5
288,53.0,70749.0,Master,4,3,3,4,2.0,5,3,2,3,3.0,3,3,4,2,3.0,,3.0,2.0,5,3
289,55.0,,High School,3,4,3,1,2.0,4,3,3,3,5.0,3,3,3,3,4.0,3.0,,,2,5
290,63.0,97055.0,Bachelor,3,4,3,3,3.0,4,3,1,4,,4,5,4,2,4.0,,,4.0,5,4
291,29.0,,Bachelor,3,4,2,4,3.0,3,3,4,3,4.0,3,4,3,3,4.0,2.0,4.0,4.0,4,4
292,36.0,,Master,3,3,4,5,3.0,3,4,2,3,4.0,2,4,3,4,4.0,4.0,3.0,4.0,4,3
293,68.0,,Master,3,1,3,2,3.0,4,4,1,4,2.0,4,4,5,3,,4.0,3.0,,2,4
294,34.0,,High School,2,2,4,3,3.0,4,3,1,3,3.0,4,3,3,2,1.0,3.0,4.0,3.0,4,2
295,29.0,,Bachelor,4,3,3,4,3.0,5,3,1,3,4.0,3,3,2,2,,3.0,3.0,4.0,3,3
296,51.0,108658.0,Bachelor,2,1,3,3,3.0,3,5,4,3,3.0,3,3,4,5,2.0,4.0,,,1,4
297,39.0,,PhD,3,1,3,2,5.0,3,3,3,4,4.0,4,2,4,4,4.0,4.0,3.0,3.0,4,4
298,54.0,,Master,4,2,4,4,4.0,3,3,4,3,3.0,4,3,3,3,2.0,,4.0,2.0,5,3
299,43.0,,Master,3,3,3,3,3.0,4,5,3,3,3.0,4,4,2,5,5.0,,4.0,2.0,4,3
300,39.0,,Bachelor,4,5,4,3,4.0,4,4,4,3,4.0,3,4,4,3,4.0,4.0,5.0,5.0,3,4
301,30.0,,Bachelor,3,2,3,3,3.0,3,2,3,2,3.0,4,5,1,4,5.0,3.0,5.0,3.0,4,3
302,53.0,,Bachelor,5,3,3,4,5.0,3,4,3,3,3.0,2,3,3,3,4.0,,,4.0,4,4
303,42.0,,Master,1,4,2,3,2.0,3,4,4,4,4.0,2,4,2,4,3.0,3.0,3.0,,3,4
304,48.0,81403.0,PhD,4,4,2,2,2.0,3,4,2,3,1.0,5,4,2,3,2.0,,,2.0,3,3
305,33.0,81655.0,Bachelor,4,4,3,3,2.0,5,3,4,4,4.0,5,3,1,4,3.0,3.0,5.0,4.0,3,3
306,52.0,,Bachelor,4,4,5,2,2.0,4,2,3,3,,3,4,4,4,3.0,,,,4,4
307,45.0,97386.0,Master,3,3,3,2,3.0,3,3,3,4,4.0,3,3,5,3,3.0,4.0,3.0,3.0,3,3
308,44.0,,Master,4,3,1,3,4.0,3,2,4,3,4.0,4,4,3,2,3.0,3.0,4.0,2.0,4,3
309,52.0,279871.0,High School,3,4,5,2,3.0,3,3,4,3,2.0,4,2,4,3,4.0,,4.0,5.0,2,3
310,18.0,170468.0,Bachelor,2,2,2,4,3.0,4,3,3,3,4.0,5,3,3,1,3.0,4.0,5.0,4.0,3,4
311,29.0,,Bachelor,4,3,4,3,4.0,2,1,4,5,3.0,3,4,3,1,3.0,3.0,3.0,3.0,2,1
312,42.0,,High School,3,3,3,3,,3,4,5,3,2.0,4,4,4,4,3.0,,,5.0,4,2
313,47.0,,High School,2,4,2,2,3.0,2,4,4,3,5.0,4,3,4,5,2.0,4.0,,4.0,3,4
314,50.0,,High School,3,5,2,3,5.0,1,3,4,4,4.0,2,3,2,3,2.0,4.0,,3.0,5,3
315,35.0,50132.0,High School,3,3,3,4,5.0,4,4,5,2,3.0,4,3,5,4,3.0,,4.0,1.0,3,2
316,50.0,,High School,2,4,4,4,3.0,3,3,2,3,4.0,3,4,5,3,,4.0,2.0,,3,3
317,39.0,,Master,5,4,4,5,,4,3,4,3,4.0,3,5,2,3,3.0,,,,4,4
318,34.0,246212.0,Master,4,1,3,3,2.0,3,3,3,3,4.0,5,3,2,4,3.0,4.0,3.0,2.0,4,3
319,54.0,,High School,3,4,4,4,4.0,4,1,5,3,5.0,3,3,5,3,,,3.0,,3,4
320,56.0,,High School,4,4,3,3,4.0,3,5,2,4,2.0,4,3,3,5,,,4.0,3.0,5,3
321,55.0,,Bachelor,4,4,4,4,4.0,3,3,4,4,4.0,3,5,4,5,,,5.0,,5,4
322,48.0,,Bachelor,3,4,2,3,,4,2,3,5,2.0,3,4,3,4,4.0,4.0,,4.0,3,5
323,50.0,,High School,5,4,3,3,3.0,4,2,5,3,4.0,2,3,3,2,4.0,3.0,2.0,,5,5
324,50.0,,Master,4,1,2,3,3.0,2,4,3,3,4.0,3,3,4,4,,5.0,4.0,,2,3
325,59.0,,High School,4,5,3,3,4.0,3,3,3,5,3.0,3,4,4,5,3.0,4.0,2.0,2.0,4,3
326,67.0,49568.0,High School,4,5,2,3,4.0,2,3,3,3,3.0,3,2,2,5,,2.0,3.0,,3,3
327,61.0,,Bachelor,1,4,2,5,3.0,3,4,4,3,3.0,3,4,5,3,,4.0,2.0,3.0,3,4
328,24.0,,High School,1,3,3,3,4.0,4,1,5,4,3.0,2,2,4,4,5.0,4.0,3.0,3.0,4,4
329,38.0,61109.0,High School,2,3,3,1,2.0,2,3,5,4,4.0,1,4,2,2,4.0,2.0,4.0,4.0,4,5
330,71.0,184146.0,Master,5,3,2,3,4.0,2,4,3,3,5.0,3,3,2,2,2.0,,4.0,,3,2
331,21.0,20000.0,Bachelor,3,3,4,5,3.0,2,3,3,3,5.0,5,5,5,1,4.0,3.0,4.0,3.0,2,2
332,39.0,,Master,4,3,3,1,3.0,4,2,3,2,3.0,3,4,3,5,5.0,,2.0,3.0,5,3
333,73.0,,High School,5,4,3,3,2.0,2,4,2,4,2.0,3,5,3,3,4.0,1.0,,3.0,3,3
334,27.0,,Master,5,4,2,3,3.0,4,3,4,2,2.0,5,4,3,2,4.0,4.0,2.0,,4,3
335,33.0,,Master,3,2,4,3,3.0,1,5,4,2,3.0,4,4,2,3,4.0,,5.0,4.0,4,4
336,43.0,,Bachelor,4,2,3,4,4.0,4,3,4,3,3.0,5,3,1,4,3.0,1.0,,2.0,3,5
337,25.0,86066.0,Master,4,5,5,3,3.0,3,2,4,1,5.0,2,5,3,2,5.0,,2.0,2.0,3,5
338,58.0,148783.0,Bachelor,3,4,4,3,5.0,2,2,2,4,3.0,2,3,2,4,4.0,2.0,,,4,3
339,53.0,,Master,3,3,5,3,5.0,4,3,5,4,4.0,3,4,4,1,,3.0,,,2,4
340,62.0,,High School,3,1,4,5,4.0,4,4,3,3,2.0,4,2,2,3,,,,3.0,3,3
341,21.0,,Master,4,4,3,5,4.0,4,3,4,4,,5,3,5,4,5.0,4.0,,3.0,3,5
342,53.0,91630.0,Master,3,3,3,3,3.0,3,4,4,3,3.0,1,3,4,3,4.0,3.0,3.0,3.0,5,3
343,45.0,,Master,3,2,3,4,3.0,3,4,2,2,4.0,3,3,4,3,3.0,,,,3,3
344,21.0,,Master,3,4,3,5,4.0,3,4,3,3,3.0,1,3,4,2,2.0,2.0,4.0,5.0,3,4
345,75.0,,Bachelor,2,5,5,3,5.0,4,3,3,3,4.0,5,2,5,4,,,,,3,3
346,30.0,63816.0,High School,4,4,3,3,3.0,4,4,4,2,4.0,3,4,3,3,3.0,,1.0,4.0,3,5
347,52.0,,Bachelor,4,2,4,3,4.0,3,5,4,3,2.0,4,3,2,2,3.0,,4.0,,3,2
348,40.0,,High School,4,3,3,4,3.0,4,2,3,3,2.0,3,5,4,1,4.0,4.0,4.0,3.0,3,3
349,54.0,,High School,5,3,2,3,5.0,3,5,2,3,4.0,3,2,4,4,2.0,3.0,3.0,3.0,2,3
350,37.0,,Bachelor,4,3,3,3,,5,4,4,4,4.0,4,4,5,3,3.0,,4.0,3.0,2,3
351,58.0,,Master,4,3,3,3,4.0,4,3,5,2,2.0,4,2,3,4,2.0,4.0,5.0,5.0,5,1
352,68.0,,Master,4,4,2,5,4.0,4,5,3,4,5.0,4,2,2,3,5.0,,,,4,3
353,47.0,,Master,3,3,4,2,4.0,3,2,5,5,2.0,4,3,3,3,,3.0,4.0,3.0,3,5
354,21.0,79272.0,Master,3,4,3,5,3.0,4,4,4,3,3.0,3,5,3,4,2.0,4.0,3.0,2.0,2,3
355,27.0,,High School,4,4,3,4,2.0,4,2,5,1,3.0,3,5,2,3,,3.0,4.0,2.0,3,3
356,72.0,,Bachelor,3,5,4,4,2.0,3,3,3,4,2.0,4,3,3,4,3.0,,3.0,2.0,3,2
357,54.0,,PhD,3,3,5,5,2.0,4,1,4,4,3.0,3,3,3,4,3.0,3.0,,2.0,4,4
358,42.0,,Bachelor,4,3,5,4,4.0,2,3,3,3,,3,2,4,3,2.0,5.0,,2.0,3,4
359,61.0,217121.0,Bachelor,5,4,3,3,3.0,3,4,4,3,,3,4,2,3,4.0,,4.0,4.0,3,3
360,40.0,106128.0,High School,3,2,4,2,3.0,5,4,5,4,3.0,3,2,3,2,4.0,3.0,4.0,3.0,3,3
361,58.0,,Bachelor,3,3,4,3,3.0,3,3,3,3,3.0,3,2,5,3,4.0,5.0,4.0,4.0,3,3
362,18.0,,High School,3,4,1,1,3.0,3,2,2,3,5.0,2,3,3,2,5.0,4.0,4.0,3.0,3,4
363,39.0,,Master,3,2,4,5,3.0,3,2,5,4,5.0,3,3,3,4,4.0,2.0,2.0,4.0,3,4
364,32.0,,Master,4,2,3,4,,3,5,1,3,4.0,5,3,2,3,4.0,4.0,4.0,3.0,5,2
365,24.0,,Master,5,3,2,4,4.0,4,3,3,2,3.0,5,2,2,4,3.0,5.0,3.0,4.0,3,3
366,35.0,,Bachelor,3,3,5,3,4.0,3,4,3,3,3.0,3,3,3,4,,3.0,4.0,3.0,5,4
367,43.0,,High School,3,4,3,2,4.0,5,5,4,4,3.0,3,4,3,4,1.0,4.0,3.0,2.0,4,1
368,36.0,,Bachelor,2,3,2,4,3.0,4,4,3,3,4.0,3,3,4,3,3.0,2.0,4.0,5.0,3,4
369,52.0,,Master,3,1,2,4,3.0,4,3,2,3,3.0,4,4,1,1,3.0,5.0,,2.0,3,3
370,46.0,,Master,1,5,3,4,4.0,3,3,4,2,4.0,3,3,4,4,3.0,4.0,,3.0,3,3
371,37.0,,High School,4,4,2,3,4.0,3,4,2,2,3.0,4,3,4,1,3.0,,2.0,4.0,2,2
372,62.0,,High School,2,2,3,2,4.0,4,3,3,2,3.0,3,3,2,3,,,3.0,4.0,4,3
373,56.0,,PhD,4,3,4,4,5.0,4,3,3,3,1.0,3,3,4,5,4.0,3.0,,5.0,2,3
374,50.0,175092.0,Bachelor,4,4,5,4,3.0,3,4,4,3,3.0,3,5,2,3,4.0,3.0,4.0,3.0,3,3
375,27.0,,High School,5,2,3,5,3.0,4,3,3,3,4.0,3,2,3,4,3.0,3.0,,5.0,3,3
376,50.0,36849.0,High School,5,5,5,2,4.0,3,3,3,4,1.0,4,5,4,2,3.0,3.0,4.0,,4,3
377,54.0,,Master,2,3,5,3,2.0,4,3,1,5,4.0,3,3,4,2,,1.0,,4.0,4,3
378,58.0,111284.0,Master,3,4,3,4,3.0,4,3,3,5,5.0,3,2,3,3,,,3.0,4.0,3,2
379,38.0,,High School,2,3,3,5,3.0,3,3,4,2,3.0,4,4,4,4,4.0,,3.0,4.0,5,4
380,63.0,,High School,3,3,4,4,3.0,3,3,5,4,2.0,3,4,3,4,4.0,,2.0,3.0,4,4
381,62.0,,High School,3,4,2,3,4.0,1,5,3,3,4.0,4,3,5,4,4.0,5.0,4.0,,5,4
382,68.0,,Bachelor,4,3,3,3,2.0,5,3,3,2,4.0,2,4,3,4,3.0,2.0,4.0,,3,3
383,25.0,94881.0,Bachelor,5,4,4,3,4.0,4,2,3,3,5.0,2,3,2,1,3.0,4.0,3.0,3.0,4,3
384,39.0,,Bachelor,4,3,5,5,3.0,4,2,4,3,3.0,3,4,3,4,,,5.0,4.0,3,4
385,25.0,,High School,4,5,4,3,3.0,5,3,3,3,2.0,3,4,4,5,3.0,2.0,3.0,3.0,3,4
386,33.0,,Bachelor,3,3,3,5,3.0,5,5,3,3,2.0,3,4,2,1,4.0,3.0,,,3,2
387,24.0,64615.0,High School,2,2,4,3,,5,5,2,3,3.0,4,3,3,2,3.0,4.0,4.0,2.0,3,3
388,29.0,,High School,3,1,4,2,2.0,3,2,4,3,4.0,4,2,4,3,2.0,3.0,3.0,4.0,3,1
389,55.0,81068.0,Master,5,4,4,3,2.0,3,2,4,4,2.0,2,3,4,4,4.0,,3.0,,3,3
390,38.0,,Bachelor,3,2,4,5,5.0,4,3,3,4,3.0,1,3,3,3,4.0,2.0,4.0,1.0,5,4
391,28.0,,Bachelor,3,3,3,4,4.0,3,3,4,3,3.0,4,4,3,4,4.0,3.0,2.0,5.0,5,3
392,75.0,,Bachelor,2,3,2,2,3.0,3,3,3,4,3.0,2,4,4,1,5.0,4.0,,,4,3
393,50.0,20000.0,High School,5,5,4,1,1.0,3,4,4,4,,1,3,1,3,3.0,,,,4,4
394,29.0,,Bachelor,3,4,3,3,5.0,2,3,4,4,3.0,2,3,4,3,4.0,2.0,,4.0,4,3
395,41.0,,Master,3,4,2,1,4.0,4,3,2,3,2.0,4,3,4,4,4.0,4.0,5.0,,2,2
396,48.0,,Bachelor,5,3,3,2,2.0,1,3,3,2,4.0,4,5,3,2,,5.0,3.0,,4,5
397,40.0,,Bachelor,4,1,3,4,3.0,3,2,3,4,1.0,3,4,3,3,4.0,4.0,3.0,4.0,2,3
398,37.0,,High School,4,5,5,4,4.0,3,4,2,2,3.0,3,4,3,1,5.0,3.0,3.0,4.0,4,4
399,36.0,104615.0,Bachelor,5,3,3,2,2.0,4,4,3,4,2.0,3,3,1,3,3.0,2.0,2.0,4.0,4,3
400,56.0,,Bachelor,4,2,5,4,3.0,5,3,1,3,4.0,3,3,3,1,,,3.0,3.0,4,3
401,55.0,,Bachelor,5,3,4,2,4.0,4,4,4,4,2.0,4,3,2,4,2.0,,,2.0,3,3
402,30.0,66078.0,High School,4,3,3,4,,3,3,1,2,4.0,3,3,4,2,4.0,1.0,2.0,,4,2
403,19.0,,High School,3,5,3,4,3.0,2,4,3,2,4.0,4,3,4,2,4.0,3.0,4.0,3.0,4,1
404,32.0,,PhD,2,1,3,4,,3,3,4,3,3.0,2,4,4,1,3.0,3.0,5.0,3.0,4,3
405,64.0,,Bachelor,4,5,3,4,4.0,3,3,3,4,3.0,3,2,3,1,3.0,,,5.0,3,4
406,41.0,,Master,3,3,4,1,3.0,4,3,1,3,4.0,1,3,2,2,3.0,1.0,1.0,2.0,3,4
407,40.0,,Master,2,3,3,2,3.0,5,4,3,5,2.0,3,5,3,3,3.0,3.0,4.0,4.0,3,4
408,52.0,,Bachelor,4,4,3,1,4.0,5,2,3,2,3.0,1,4,5,4,3.0,3.0,3.0,5.0,5,3
409,26.0,73137.0,Bachelor,3,3,4,4,3.0,3,4,2,4,4.0,1,4,3,5,2.0,2.0,1.0,3.0,3,4
410,48.0,,Bachelor,3,3,2,3,2.0,3,3,2,4,3.0,3,5,4,4,,5.0,,,3,3
411,39.0,300000.0,Bachelor,4,2,3,5,3.0,3,1,4,3,4.0,1,4,3,4,4.0,,,5.0,5,4
412,37.0,,Master,3,4,1,3,5.0,3,3,2,1,4.0,4,1,5,3,5.0,4.0,3.0,3.0,2,2
413,32.0,,PhD,4,4,4,2,4.0,5,4,3,5,3.0,3,3,4,4,3.0,4.0,,3.0,3,4
414,63.0,,Bachelor,5,4,1,3,3.0,4,1,4,4,3.0,2,4,3,1,,5.0,,1.0,4,3
415,47.0,,Bachelor,3,4,4,3,3.0,2,2,5,5,4.0,3,4,1,3,3.0,4.0,3.0,3.0,4,3
416,52.0,,Bachelor,2,3,3,4,3.0,3,3,3,3,2.0,4,5,2,4,3.0,4.0,,4.0,2,4
417,40.0,,Master,3,3,4,3,2.0,3,1,3,3,3.0,4,2,4,4,1.0,2.0,4.0,,3,4
418,58.0,,High School,4,2,3,2,3.0,2,4,4,3,3.0,4,2,4,4,,,4.0,3.0,2,2
419,63.0,,Master,2,3,5,3,4.0,3,4,2,4,3.0,3,4,4,4,,3.0,4.0,3.0,3,2
420,44.0,,Master,4,3,4,4,4.0,3,3,4,3,1.0,5,4,5,3,4.0,5.0,2.0,3.0,3,3
421,28.0,,Bachelor,3,3,3,3,2.0,3,3,3,3,,3,3,4,5,5.0,4.0,3.0,3.0,2,3
422,54.0,,High School,1,4,4,4,3.0,4,4,3,2,2.0,4,5,2,4,2.0,,4.0,,4,2
423,21.0,,Bachelor,3,5,1,3,3.0,3,3,5,3,4.0,3,4,2,3,5.0,2.0,4.0,2.0,4,3
424,38.0,138981.0,High School,3,3,4,2,3.0,4,4,5,5,3.0,3,3,3,5,,3.0,5.0,4.0,3,3
425,48.0,,High School,2,4,4,3,4.0,3,3,3,3,3.0,3,3,3,2,3.0,1.0,2.0,4.0,4,3
426,45.0,,Master,5,2,2,4,3.0,3,3,3,2,2.0,1,4,5,3,,3.0,3.0,3.0,4,4
427,78.0,51745.0,Bachelor,3,3,1,4,2.0,3,3,2,4,4.0,3,4,4,4,,3.0,,2.0,5,5
428,52.0,,Bachelor,3,3,4,2,4.0,5,3,2,4,5.0,3,2,3,4,,2.0,5.0,3.0,3,2
429,53.0,,High School,4,4,3,3,4.0,3,3,3,1,,3,3,3,3,4.0,3.0,4.0,4.0,4,3
430,50.0,147143.0,Bachelor,4,3,4,3,5.0,4,4,4,4,4.0,5,3,1,4,,,3.0,3.0,2,4
431,44.0,184341.0,Bachelor,3,2,4,3,3.0,4,2,3,5,4.0,4,3,5,2,5.0,4.0,4.0,4.0,4,4
432,52.0,,Bachelor,3,3,2,4,4.0,4,4,3,4,,3,4,3,4,,4.0,,,2,3
433,46.0,,High School,3,4,3,2,3.0,3,4,1,5,4.0,4,3,1,4,5.0,4.0,4.0,3.0,3,4
434,35.0,,Master,4,1,4,2,3.0,1,3,3,2,2.0,3,5,3,3,,,2.0,4.0,4,5
435,69.0,,Master,4,2,2,3,4.0,5,2,4,3,1.0,2,4,3,5,2.0,2.0,,4.0,4,5
436,42.0,,Master,3,1,4,3,3.0,3,3,4,3,3.0,2,4,5,4,,4.0,4.0,,3,1
437,22.0,,Bachelor,3,3,4,3,4.0,3,4,4,5,3.0,2,1,3,4,3.0,3.0,4.0,3.0,2,3
438,18.0,,High School,5,4,4,2,3.0,4,3,3,3,4.0,3,3,4,3,4.0,3.0,4.0,3.0,3,2
439,37.0,234552.0,High School,3,3,3,3,,4,2,5,3,3.0,4,4,4,4,3.0,4.0,,4.0,3,3
440,49.0,165899.0,Bachelor,1,1,4,1,5.0,4,2,4,4,4.0,2,2,3,1,2.0,3.0,3.0,2.0,2,3
441,50.0,,Bachelor,3,2,4,3,4.0,3,4,4,4,4.0,4,4,3,5,,5.0,3.0,,3,4
442,18.0,,Master,2,2,4,3,4.0,4,4,1,3,1.0,3,4,3,1,4.0,5.0,4.0,2.0,2,2
443,65.0,,High School,2,3,4,3,2.0,3,4,1,2,4.0,3,4,3,3,,2.0,3.0,3.0,3,3
444,49.0,,Master,1,3,3,4,4.0,3,4,4,1,4.0,4,2,4,3,4.0,4.0,5.0,,1,4
445,47.0,,Bachelor,4,3,5,4,4.0,3,4,3,3,4.0,3,4,3,3,3.0,2.0,,3.0,1,3
446,57.0,,Master,4,4,2,4,2.0,4,5,3,3,4.0,3,4,4,5,5.0,2.0,,3.0,3,2
447,55.0,,Bachelor,3,3,5,2,4.0,2,2,3,4,2.0,2,3,4,3,,,,,3,2
448,60.0,86080.0,High School,3,5,1,2,4.0,1,3,4,3,3.0,4,1,5,3,,3.0,,2.0,4,5
449,34.0,,Bachelor,3,3,4,5,,1,3,4,4,3.0,5,3,2,3,3.0,5.0,,5.0,3,4
450,54.0,,Bachelor,3,4,2,3,4.0,2,3,1,3,3.0,2,4,4,3,2.0,4.0,2.0,3.0,4,4
451,61.0,,Bachelor,2,4,2,4,4.0,2,3,4,5,3.0,3,3,3,4,4.0,3.0,3.0,3.0,3,4
452,46.0,,Master,4,2,3,4,3.0,4,3,3,2,3.0,2,3,3,5,4.0,3.0,,4.0,1,4
453,41.0,,High School,3,4,3,4,5.0,3,4,4,3,3.0,1,4,3,4,3.0,3.0,5.0,5.0,4,3
454,48.0,85129.0,High School,3,4,4,2,5.0,1,3,5,5,4.0,2,3,5,2,1.0,4.0,1.0,3.0,4,4
455,54.0,152988.0,High School,4,4,3,4,2.0,2,3,4,4,3.0,3,2,3,4,,1.0,1.0,,2,5
456,59.0,49392.0,High School,5,4,1,3,2.0,3,2,4,2,4.0,3,5,3,3,2.0,,,,1,3
457,18.0,,Bachelor,3,3,3,3,3.0,4,3,3,4,1.0,1,3,2,1,2.0,3.0,3.0,3.0,4,3
