applicant_id,age,income,employment_length,debt,credit_score,loan_amount,interest_rate,term,purpose,grade,delinquencies,inquiries,open_accounts,default
310,42,47712.0,0.6,11057.33,673,3944,9.03,36,debt_consolidation,B,0.0,2,5,0
311,37,15000.0,10.3,3016.26,697,16078,9.89,60,debt_consolidation,B,0.0,1,8,0
312,23,155970.0,,38757.86,594,6134,11.01,60,other,D,1.0,1,6,0
313,34,161069.0,,33583.02,644,12795,6.79,36,home,C,0.0,0,3,0
314,24,57277.0,30.7,13559.86,758,16415,6.01,60,debt_consolidation,AA,0.0,0,9,0
315,18,15000.0,1.4,2581.48,613,10156,7.32,60,debt_consolidation,C,0.0,0,12,0
316,38,28575.0,3.9,9482.58,640,12729,8.74,36,credit_card,C,0.0,0,5,0
317,38,15000.0,0.1,2634.89,718,4442,8.51,60,debt_consolidation,A,0.0,2,7,0
318,32,21887.0,,1874.84,656,39023,12.95,60,credit_card,B,0.0,1,10,0
319,24,32097.0,9.3,7044.42,635,10219,10.34,60,credit_card,C,0.0,2,10,0
320,21,52125.0,9.0,6077.14,718,7637,7.62,36,debt_consolidation,A,0.0,0,6,0
321,44,24207.0,0.4,8862.51,558,16700,14.48,60,other,D,1.0,1,4,1
322,43,101660.0,20.5,42349.62,587,11457,15.31,60,debt_consolidation,D,0.0,2,8,0
323,30,45415.0,,13619.27,828,12084,4.94,36,debt_consolidation,AA,1.0,1,10,0
324,46,41893.0,5.4,6222.8,651,11422,12.7,60,credit_card,B,0.0,0,5,0
325,40,21866.0,0.6,5865.92,607,7175,12.85,36,other,C,2.0,2,6,0
326,44,59872.0,20.0,21711.9,701,4084,10.41,36,credit_card,A,1.0,1,9,0
327,49,72801.0,5.1,23906.77,612,70817,12.45,36,debt_consolidation,C,0.0,0,5,0
328,46,22520.0,8.5,6385.39,572,13664,14.12,36,debt_consolidation,D,0.0,0,12,1
329,36,98784.0,1.7,44469.32,685,32043,10.26,36,credit_card,B,0.0,2,9,0
330,42,15000.0,7.1,2569.21,629,43939,9.04,36,other,C,0.0,1,6,0
331,37,,1.9,3283.0,592,15269,14.03,36,credit_card,D,2.0,1,6,0
332,43,24101.0,20.6,3922.5,678,14832,14.89,60,car,B,0.0,3,15,0
333,48,125536.0,0.0,14812.73,635,25941,13.19,36,credit_card,C,0.0,1,5,0
334,42,,21.3,411.02,514,10790,18.67,36,debt_consolidation,D,,1,6,0
335,54,,4.4,25521.6,501,50036,15.87,36,credit_card,D,0.0,1,12,0
336,39,26154.0,13.0,11386.92,722,7705,10.43,36,debt_consolidation,A,0.0,2,6,0
337,54,,3.3,5657.79,699,17926,10.95,36,debt_consolidation,B,0.0,0,10,0
338,20,75377.0,3.5,12759.35,604,16466,9.43,36,home,C,1.0,0,7,0
339,21,15000.0,,4876.55,715,33964,10.99,36,credit_card,A,0.0,0,5,0
340,34,40182.0,0.6,8024.72,660,16750,8.81,36,debt_consolidation,B,0.0,0,9,0
341,36,70871.0,6.2,27011.41,655,15503,11.37,60,home,B,1.0,1,7,0
342,44,58509.0,8.1,30608.56,598,9527,9.73,36,credit_card,D,0.0,1,5,0
343,46,15000.0,9.1,8299.14,591,13890,10.91,36,debt_consolidation,D,2.0,3,9,0
344,43,172828.0,8.6,70433.68,542,9621,15.37,60,debt_consolidation,D,2.0,0,7,0
345,43,,2.1,3135.84,656,41204,7.48,60,car,B,0.0,1,6,1
346,34,,14.7,40810.32,628,17198,8.74,60,credit_card,C,0.0,2,11,1
347,24,33805.0,4.2,11842.37,708,10103,4.62,60,car,A,1.0,0,7,0
348,43,,26.5,18527.09,599,4071,16.7,36,home,D,0.0,0,5,0
349,39,38381.0,0.7,21177.94,730,9683,5.83,60,debt_consolidation,A,1.0,0,7,0
350,47,15000.0,6.5,4676.01,696,12712,10.37,36,car,B,0.0,3,8,1
351,66,30754.0,1.0,1210.26,829,17562,4.67,60,car,AA,1.0,1,5,0
352,41,24854.0,0.1,6848.04,607,27772,11.08,60,debt_consolidation,C,0.0,1,11,0
353,23,16931.0,6.6,2863.03,683,14420,8.27,36,home,B,0.0,1,2,0
354,41,45119.0,9.8,14347.03,698,34203,12.02,36,debt_consolidation,B,1.0,4,8,0
355,45,122491.0,2.1,85307.45,567,15087,11.05,60,car,D,2.0,0,5,0
356,53,55199.0,1.4,25784.92,736,10978,6.03,36,car,A,1.0,1,9,0
357,30,31992.0,0.1,6148.49,654,21187,8.74,60,credit_card,B,1.0,1,8,0
358,45,49548.0,16.0,14969.6,779,18268,4.99,36,car,AA,1.0,1,7,0
359,26,250000.0,1.0,47052.89,513,28895,15.73,36,debt_consolidation,D,0.0,0,2,0
360,27,,1.1,3676.61,787,55664,5.58,36,car,AA,0.0,2,7,0
361,68,17874.0,3.0,8998.68,591,39199,12.19,36,car,D,3.0,1,9,0
362,36,24004.0,5.3,6341.59,701,4792,9.2,36,credit_card,A,0.0,1,4,0
363,33,45869.0,8.0,4854.92,692,12863,8.68,36,credit_card,B,0.0,0,7,1
364,33,19040.0,8.3,4133.26,639,16784,7.17,36,car,C,1.0,0,5,0
365,33,,12.8,5640.19,673,16189,11.98,60,debt_consolidation,B,0.0,2,11,0
366,49,107291.0,1.7,29412.3,763,18420,5.82,60,car,AA,2.0,1,9,0
367,47,46723.0,0.8,4727.74,731,15623,7.01,36,other,A,2.0,0,8,0
368,35,38505.0,1.5,14041.02,652,9884,12.7,36,home,B,0.0,1,5,0
369,39,15000.0,8.3,4038.38,739,12354,5.72,60,other,A,1.0,1,7,0
370,51,120968.0,,33172.16,559,6823,11.72,60,debt_consolidation,D,0.0,1,10,0
371,39,70646.0,4.4,21747.65,606,14135,12.82,60,car,C,0.0,1,12,0
372,34,15539.0,9.1,7505.77,773,5884,6.98,36,debt_consolidation,AA,0.0,1,10,0
373,32,15000.0,4.8,2791.5,500,26539,12.89,36,home,D,0.0,0,8,0
374,34,109623.0,,37569.26,700,7866,4.92,36,car,B,1.0,0,8,0
375,20,,5.4,38418.41,646,13622,9.06,60,home,C,2.0,2,4,0
376,65,24162.0,0.2,2824.1,732,71855,14.57,36,debt_consolidation,A,0.0,1,9,0
377,26,31090.0,8.8,6150.63,597,23856,11.62,60,other,D,0.0,2,6,0
378,47,64182.0,11.7,1563.74,791,23704,7.03,36,other,AA,0.0,0,5,0
379,42,87106.0,9.6,29517.2,671,20307,11.14,36,credit_card,B,1.0,2,5,0
380,50,57976.0,15.6,25772.18,771,2215,7.54,60,car,AA,0.0,1,5,0
381,37,36191.0,0.9,10798.18,515,14751,11.18,36,home,D,0.0,4,7,0
382,41,15000.0,10.2,5816.97,581,25746,10.28,36,car,D,0.0,0,9,0
383,32,30223.0,1.1,15960.53,681,27686,8.64,60,debt_consolidation,B,0.0,0,9,0
384,46,19590.0,14.9,3536.05,786,10090,7.31,36,home,AA,0.0,0,7,0
385,30,91223.0,8.6,26557.46,644,20194,9.86,36,car,C,0.0,1,6,0
386,38,32432.0,8.6,5776.15,598,6079,12.93,36,other,D,1.0,1,7,1
387,39,27037.0,7.0,11831.17,786,38238,9.21,60,debt_consolidation,AA,0.0,1,7,0
388,58,69844.0,,22155.48,646,43918,11.72,36,debt_consolidation,C,1.0,2,9,0
389,52,,1.8,19706.24,788,21237,5.95,60,debt_consolidation,AA,0.0,0,10,0
390,54,79643.0,2.7,7710.61,655,13989,8.2,36,debt_consolidation,B,1.0,1,9,0
391,22,35942.0,13.1,10633.87,702,34986,6.35,60,home,A,0.0,0,8,0
392,50,53234.0,2.1,15419.32,680,16988,10.86,36,credit_card,B,1.0,2,8,0
393,58,33804.0,1.7,4287.3,635,19997,14.13,36,car,C,1.0,1,8,0
394,35,92247.0,5.3,11033.66,769,22069,4.78,36,home,AA,0.0,1,10,1
395,54,76135.0,1.7,20915.99,699,4468,5.62,36,credit_card,B,0.0,0,5,0
396,39,95028.0,8.1,51094.74,606,46828,12.27,36,home,C,0.0,1,6,0
397,44,35596.0,5.4,7114.98,681,11905,10.17,36,debt_consolidation,B,0.0,0,3,0
398,28,,0.2,4612.59,850,39481,4.68,60,home,AA,0.0,0,9,0
399,42,,8.1,9461.4,652,100000,12.74,60,debt_consolidation,B,1.0,2,7,1
400,57,41387.0,0.6,3791.94,737,28955,6.48,36,other,A,0.0,0,6,0
401,45,15000.0,1.1,6460.19,685,4805,8.69,36,debt_consolidation,B,0.0,2,7,0
402,29,117468.0,5.3,38006.95,601,19626,11.13,60,debt_consolidation,C,3.0,0,6,0
403,18,15957.0,6.2,5190.41,755,18724,6.61,60,debt_consolidation,AA,0.0,1,8,0
404,29,17506.0,0.7,5553.43,599,73956,11.05,36,car,D,1.0,2,6,0
405,61,70484.0,0.5,23690.21,626,3761,11.83,36,debt_consolidation,C,1.0,0,7,0
406,50,50378.0,1.6,6642.13,662,6382,12.93,36,credit_card,B,0.0,1,8,0
407,52,41547.0,1.5,4521.07,628,14864,8.15,36,other,C,2.0,2,7,0
408,30,49326.0,9.1,18154.08,529,18463,11.87,36,debt_consolidation,D,0.0,0,8,0
409,50,33472.0,2.5,8586.99,669,6754,13.59,36,home,B,1.0,1,6,0
410,29,61266.0,18.7,23904.5,610,5136,13.75,36,other,C,0.0,1,5,0
411,53,15000.0,3.0,4438.79,673,19063,9.12,60,debt_consolidation,B,0.0,1,6,1
412,18,42327.0,8.2,22371.08,813,8490,3.0,60,debt_consolidation,AA,1.0,0,5,0
413,55,15000.0,22.7,4736.26,779,11568,4.25,60,debt_consolidation,AA,2.0,1,11,0
414,49,44749.0,1.5,2451.64,593,7376,11.78,36,credit_card,D,0.0,0,6,0
415,42,25016.0,0.1,5473.84,723,32638,8.89,60,credit_card,A,1.0,2,6,0
416,58,15000.0,0.5,3710.89,680,9198,13.93,36,debt_consolidation,B,0.0,1,5,0
417,41,21459.0,1.5,4635.29,614,14394,9.84,36,home,C,1.0,0,5,0
418,30,37403.0,3.0,14826.05,726,5411,12.27,36,home,A,1.0,0,4,0
419,68,15000.0,2.3,3267.19,533,10045,15.17,36,credit_card,D,0.0,0,6,0
420,48,15000.0,6.3,2097.59,730,7853,6.36,36,car,A,0.0,1,4,0
421,31,,0.8,23144.58,684,18821,8.58,60,home,B,1.0,2,2,0
422,34,,2.2,2468.58,640,4772,11.54,36,credit_card,C,0.0,0,9,0
423,44,96148.0,2.8,54911.66,828,13563,3.0,36,credit_card,AA,1.0,0,5,0
424,24,145541.0,,59235.21,696,4003,7.93,36,credit_card,B,0.0,2,9,0
425,18,38296.0,1.0,5085.76,757,13716,9.37,36,other,AA,0.0,0,11,0
426,43,15000.0,3.0,1720.75,659,10609,12.11,36,car,B,0.0,1,10,0
427,38,58369.0,1.3,30777.29,809,36501,7.32,36,car,AA,0.0,2,5,0
428,32,134296.0,7.6,47355.16,703,6110,11.05,36,other,A,0.0,2,8,0
429,50,46296.0,11.8,11450.16,599,4948,11.29,36,home,D,0.0,1,9,0
430,55,20217.0,5.2,1045.85,686,6980,9.47,36,debt_consolidation,B,0.0,4,4,0
431,30,88878.0,2.0,29341.9,795,24984,4.47,36,debt_consolidation,AA,1.0,0,6,0
432,56,55345.0,5.5,12862.89,629,7702,8.7,60,car,C,0.0,0,6,0
433,27,23695.0,19.5,9548.31,608,4263,9.48,60,car,C,,1,3,0
434,55,58105.0,3.7,10315.4,427,12525,17.43,60,credit_card,D,1.0,1,6,1
435,52,15000.0,5.3,4867.03,850,16155,3.66,36,credit_card,AA,0.0,0,9,0
436,63,37480.0,1.6,6172.38,631,60362,9.61,36,car,C,0.0,3,4,0
437,35,20826.0,0.4,7647.98,619,17179,5.15,36,car,C,0.0,2,4,0
438,43,35115.0,3.1,7097.79,773,95608,10.51,36,car,AA,0.0,0,8,0
439,61,88537.0,1.5,18907.69,567,6929,14.21,36,credit_card,D,,2,10,0
440,35,15000.0,0.6,4878.49,695,9534,11.39,60,car,B,0.0,1,9,1
441,43,24690.0,9.1,5904.68,850,83451,6.42,60,car,AA,1.0,0,8,0
442,26,33174.0,18.0,6342.69,763,5501,7.37,36,other,AA,0.0,3,8,0
443,46,42012.0,15.2,13069.15,601,10072,9.39,36,home,C,0.0,1,5,0
444,41,75356.0,3.4,42614.39,819,4209,4.36,36,other,AA,0.0,2,6,0
445,46,15000.0,9.5,1617.77,531,3098,15.5,36,other,D,1.0,1,6,0
446,28,16975.0,4.9,2516.07,543,15783,12.91,36,credit_card,D,2.0,2,3,0
447,43,,3.7,13747.1,698,19372,11.64,60,debt_consolidation,B,1.0,0,9,0
448,39,122715.0,8.4,13796.87,612,10375,8.0,60,debt_consolidation,C,1.0,1,9,0
449,18,15882.0,3.2,9472.66,821,15373,3.0,60,home,AA,0.0,0,6,1
450,45,46708.0,20.1,6952.58,727,26912,6.23,36,car,A,0.0,1,6,0
451,33,21042.0,21.9,5121.99,696,8063,10.55,60,credit_card,B,1.0,0,7,1
452,50,23025.0,2.2,8260.92,776,7915,5.69,60,car,AA,1.0,1,9,0
453,43,15000.0,4.2,3854.73,662,26424,12.08,36,car,B,2.0,1,9,0
454,47,15000.0,17.2,6126.92,544,6830,13.38,60,debt_consolidation,D,2.0,1,5,1
455,35,46583.0,6.9,25068.01,701,16010,8.0,36,car,A,0.0,1,10,0
456,42,15000.0,0.7,4535.09,642,8736,12.38,36,car,C,2.0,3,4,1
457,49,16016.0,3.4,4334.82,775,35822,5.48,36,other,AA,0.0,0,9,0
458,38,,1.2,16662.87,669,25967,11.31,36,debt_consolidation,B,,1,7,0
459,30,42365.0,0.3,1125.26,735,3391,9.54,60,home,A,1.0,0,6,0
460,38,127163.0,7.0,39002.79,769,10463,10.07,36,credit_card,AA,1.0,0,9,0
461,34,147915.0,,48600.19,845,22054,3.44,36,credit_card,AA,2.0,2,6,0
462,23,15000.0,2.8,5436.46,784,14543,7.28,60,debt_consolidation,AA,0.0,0,8,0
463,43,72612.0,0.8,27705.89,679,20218,10.8,36,car,B,0.0,0,8,0
464,36,,1.6,1841.99,701,12733,4.59,36,credit_card,A,0.0,0,9,0
465,25,23322.0,,13579.8,654,15199,10.33,60,credit_card,B,1.0,0,4,0
466,49,20256.0,7.4,1817.49,677,8058,8.54,36,debt_consolidation,B,0.0,0,5,0
467,30,20661.0,2.4,10462.53,560,18073,14.16,60,debt_consolidation,D,0.0,1,10,0
468,32,30597.0,3.2,15042.25,625,6030,9.57,36,other,C,1.0,0,5,0
469,53,48251.0,20.4,20481.68,439,8113,18.03,36,other,D,0.0,1,3,1
470,47,57552.0,6.9,7930.33,850,38768,6.82,36,debt_consolidation,AA,0.0,3,12,0
471,31,25517.0,3.9,8277.52,589,5985,14.64,36,car,D,2.0,2,4,0
472,44,117028.0,13.6,73474.57,744,5440,6.57,60,debt_consolidation,A,0.0,1,8,0
473,59,15000.0,5.8,5107.18,716,7222,8.37,36,car,A,0.0,0,9,0
474,26,21149.0,9.9,5781.38,673,5123,11.18,60,debt_consolidation,B,0.0,0,7,0
475,60,147222.0,14.1,36294.95,599,4624,13.42,36,car,D,0.0,1,5,0
476,35,32699.0,1.7,17784.35,707,99415,11.25,36,home,A,0.0,0,7,1
477,31,54118.0,9.3,13990.76,644,23233,11.61,60,debt_consolidation,C,0.0,0,9,0
478,49,82108.0,2.3,19527.12,736,21496,9.79,60,debt_consolidation,A,0.0,1,6,0
479,18,54872.0,4.8,17558.22,585,8355,11.85,36,debt_consolidation,D,1.0,1,9,0
480,56,55022.0,10.5,24833.55,776,9786,7.66,60,debt_consolidation,AA,1.0,2,9,0
481,48,70261.0,7.5,42399.9,712,12381,9.28,60,credit_card,A,0.0,0,9,0
482,29,41649.0,,18510.94,621,6423,14.37,60,debt_consolidation,C,1.0,1,10,0
483,28,16778.0,,8075.04,600,4993,11.56,36,car,D,0.0,0,4,0
484,33,61518.0,,5597.0,735,16439,6.91,60,home,A,0.0,2,7,0
485,44,76119.0,15.2,9514.64,648,4983,6.79,36,car,C,0.0,2,7,0
486,27,15000.0,4.5,2828.41,676,8839,5.59,36,other,B,0.0,2,5,1
487,75,43255.0,6.8,18864.41,564,6453,13.1,36,debt_consolidation,D,0.0,1,4,1
488,44,15000.0,5.5,2590.91,711,4353,6.78,36,home,A,0.0,0,7,0
489,61,30942.0,0.7,9662.02,591,37518,12.37,36,debt_consolidation,D,0.0,0,4,0
490,50,16025.0,0.5,4893.18,691,17087,9.59,36,debt_consolidation,B,0.0,0,11,0
491,38,115798.0,0.5,24601.64,660,5241,9.34,60,car,B,0.0,0,8,0
492,27,250000.0,0.8,83016.19,736,7815,6.13,60,debt_consolidation,A,1.0,0,7,0
493,37,47939.0,,24122.17,674,21975,8.89,36,car,B,0.0,1,5,0
494,46,41748.0,3.0,14630.37,715,17758,11.16,60,other,A,1.0,1,4,1
495,36,33583.0,11.1,23274.52,749,5786,8.7,60,car,A,0.0,0,3,0
496,46,104693.0,2.1,18757.54,719,38700,10.92,60,car,A,0.0,2,5,0
497,44,33952.0,4.0,10990.52,782,5443,9.67,36,debt_consolidation,AA,1.0,0,3,0
498,26,39807.0,17.2,17667.43,690,12840,11.67,60,credit_card,B,0.0,1,10,0
499,58,27594.0,4.1,1918.9,597,57789,11.53,36,car,D,1.0,1,8,0
500,56,15000.0,7.6,971.81,739,12089,4.6,60,other,A,0.0,5,4,0
501,26,72482.0,2.5,24273.92,580,9737,12.92,36,debt_consolidation,D,1.0,1,4,1
502,21,50301.0,8.9,23884.16,698,28520,9.97,36,credit_card,B,0.0,1,4,0
503,56,18292.0,3.8,2171.24,672,19173,7.61,60,debt_consolidation,B,0.0,4,12,0
504,29,,1.8,10105.62,799,4733,8.13,60,credit_card,AA,0.0,0,12,0
505,43,39279.0,4.1,2255.35,815,4674,8.39,36,home,AA,0.0,2,6,0
506,51,23947.0,0.5,4675.53,802,8012,8.1,60,debt_consolidation,AA,0.0,2,11,0
507,23,24639.0,7.1,4539.37,837,5625,3.33,36,home,AA,0.0,1,7,0
508,43,,5.0,4212.61,674,5446,9.07,60,home,B,0.0,0,6,0
509,60,,4.2,12348.13,695,3745,7.56,36,car,B,0.0,0,7,0
510,31,36169.0,27.8,10231.4,705,8336,13.12,36,credit_card,A,0.0,0,9,0
511,32,23097.0,3.8,8851.83,720,32577,6.38,36,other,A,0.0,0,5,0
512,54,19534.0,9.1,5690.88,702,26848,9.63,36,home,A,0.0,0,5,0
513,57,28444.0,5.5,13102.95,850,27592,7.16,36,home,AA,0.0,1,9,1
514,48,44721.0,,3971.85,742,8465,11.55,60,other,A,2.0,0,7,0
515,46,32897.0,20.9,17231.17,850,3347,4.11,36,home,AA,1.0,1,10,0
516,30,28803.0,6.6,11180.91,694,34658,8.8,36,other,B,0.0,2,6,0
517,35,30941.0,7.0,8493.84,730,25826,7.82,60,home,A,0.0,2,6,0
518,31,32931.0,5.8,2817.72,613,20543,13.27,36,car,C,0.0,1,12,0
519,27,42095.0,7.2,2679.54,545,23322,12.43,36,credit_card,D,,1,5,0
520,48,71412.0,5.3,24138.86,722,8896,10.88,36,home,A,0.0,2,8,0
521,64,33669.0,2.7,5812.27,685,11771,10.9,60,car,B,2.0,1,3,0
522,23,188280.0,1.6,27039.67,654,12236,7.49,60,debt_consolidation,B,1.0,0,6,0
523,46,20454.0,13.8,4555.42,653,17383,8.66,60,credit_card,B,2.0,1,5,0
524,51,149953.0,4.8,60153.93,850,13558,3.0,36,debt_consolidation,AA,0.0,1,9,0
525,32,,4.2,5533.45,591,47441,13.76,60,debt_consolidation,D,0.0,1,6,0
526,23,73989.0,3.0,23051.93,751,8348,8.12,60,credit_card,AA,0.0,1,10,0
527,33,42097.0,1.4,8539.49,665,3418,9.84,60,credit_card,B,0.0,0,9,1
528,28,42180.0,5.6,16399.05,763,13045,8.11,36,home,AA,0.0,0,4,0
529,45,29130.0,0.7,9950.46,603,5503,11.64,60,credit_card,C,0.0,2,9,0
530,42,21115.0,0.0,2243.55,683,16533,12.64,60,credit_card,B,0.0,2,7,0
531,55,33887.0,8.4,13342.68,788,8586,6.24,60,car,AA,1.0,2,4,0
532,38,15000.0,1.3,5967.67,699,4676,7.75,36,debt_consolidation,B,0.0,1,9,1
533,20,62342.0,1.3,5356.95,490,17010,13.85,36,debt_consolidation,D,1.0,4,4,0
534,20,18482.0,2.9,2708.5,740,10419,6.5,60,credit_card,A,0.0,0,4,0
535,30,42069.0,24.3,10002.78,774,7094,9.14,36,debt_consolidation,AA,2.0,1,4,0
536,64,98873.0,3.5,58165.07,733,14682,11.09,60,car,A,0.0,1,8,0
537,39,96900.0,1.5,56316.96,712,6098,8.46,36,debt_consolidation,A,2.0,1,7,0
538,43,92249.0,15.4,57892.12,711,16073,7.67,60,debt_consolidation,A,2.0,1,3,1
539,34,48002.0,0.3,23518.64,739,24233,8.85,60,credit_card,A,0.0,1,5,0
540,38,59536.0,7.9,9021.76,769,6769,9.62,36,credit_card,AA,1.0,1,8,1
541,39,76943.0,1.4,23907.63,749,69257,10.19,36,car,A,0.0,3,9,0
542,41,,5.5,8214.29,594,11735,11.6,36,debt_consolidation,D,0.0,1,6,1
543,37,198856.0,9.1,71731.25,665,29344,7.81,60,car,B,1.0,1,11,0
544,29,31681.0,2.5,19676.96,726,25358,13.63,36,credit_card,A,1.0,0,4,0
545,32,36822.0,6.9,11224.95,491,3836,12.14,36,credit_card,D,0.0,2,6,0
546,31,15000.0,2.1,1172.08,683,7121,7.44,60,other,B,2.0,1,8,0
547,43,22652.0,15.7,5378.38,820,13517,4.54,60,car,AA,1.0,1,8,0
548,43,16558.0,8.1,4947.28,559,13741,15.41,60,home,D,1.0,1,7,0
549,41,99322.0,9.7,16055.49,633,51536,9.21,60,credit_card,C,0.0,0,12,0
550,56,31134.0,20.3,5092.52,676,15266,7.88,60,car,B,1.0,0,3,0
551,54,25878.0,7.7,3713.57,605,11984,11.0,60,other,C,0.0,1,9,0
552,41,79545.0,2.1,10495.38,732,14784,6.93,36,credit_card,A,0.0,1,9,0
553,35,24449.0,12.8,1652.68,738,10341,8.71,36,home,A,1.0,0,5,0
554,42,,13.5,41639.85,731,23441,10.75,36,credit_card,A,1.0,0,12,0
555,52,,5.7,4211.27,755,15224,6.87,36,other,AA,2.0,1,7,0
556,62,177715.0,1.4,29996.62,680,20624,7.88,36,debt_consolidation,B,2.0,3,8,0
557,33,21619.0,2.4,1982.16,660,39549,9.9,36,debt_consolidation,B,0.0,0,4,0
558,39,22106.0,5.0,5485.92,727,34733,5.27,60,debt_consolidation,A,0.0,1,11,0
559,58,142389.0,1.9,39110.75,671,24126,9.73,36,other,B,0.0,0,5,0
560,48,29919.0,0.4,8703.01,706,4951,9.25,36,car,A,0.0,2,11,1
561,41,28246.0,23.1,5808.91,556,3274,12.19,36,home,D,0.0,0,9,0
562,35,49660.0,4.0,24362.54,662,22150,13.09,60,car,B,0.0,0,8,1
563,29,31517.0,5.4,12687.5,752,8880,6.65,36,debt_consolidation,AA,1.0,1,9,1
564,57,35085.0,1.4,8192.67,710,46405,12.19,36,credit_card,A,0.0,0,5,0
565,40,19469.0,2.9,10329.69,607,11967,10.54,60,credit_card,C,0.0,1,7,0
566,45,23953.0,2.3,6212.86,683,5224,10.21,36,debt_consolidation,B,0.0,0,6,0
567,38,31866.0,21.5,16531.47,572,12372,13.76,36,other,D,0.0,2,5,0
568,19,78000.0,1.8,12863.09,648,7347,9.93,36,home,C,0.0,2,5,0
569,37,59742.0,5.1,18773.02,660,30452,8.33,36,car,B,1.0,1,7,0
570,48,21787.0,4.8,8427.86,620,7583,13.18,36,other,C,0.0,1,6,0
571,38,15000.0,8.9,9405.73,817,10717,6.02,36,debt_consolidation,AA,1.0,2,4,0
572,50,28601.0,5.5,5029.76,618,57408,10.17,36,credit_card,C,0.0,0,5,0
573,42,102725.0,13.7,7355.11,754,37423,10.75,36,other,AA,0.0,1,7,0
574,42,,5.3,13907.72,788,10133,7.86,36,home,AA,1.0,0,11,0
575,26,,3.0,26206.11,481,6748,16.94,36,car,D,1.0,3,7,1
576,53,69943.0,0.3,5926.77,690,7064,7.84,60,debt_consolidation,B,,1,10,1
577,29,27399.0,21.7,4044.15,592,17818,12.38,36,home,D,0.0,2,5,0
578,26,79738.0,6.2,40652.13,635,2399,10.04,60,car,C,1.0,2,7,0
579,58,54504.0,12.3,8223.8,702,36342,6.72,36,other,A,0.0,2,7,0
580,58,45916.0,9.7,11030.3,730,6672,4.06,36,car,A,1.0,1,7,0
581,65,93908.0,2.6,5452.47,732,17604,4.58,60,debt_consolidation,A,0.0,1,8,0
582,18,16491.0,6.2,2719.17,619,7480,12.47,36,credit_card,C,1.0,1,6,1
583,35,45000.0,6.3,6039.37,676,18001,10.31,36,credit_card,B,1.0,0,15,0
584,34,132461.0,0.6,56411.49,828,15462,6.96,36,car,AA,1.0,0,6,0
585,31,42698.0,,7354.51,648,50546,12.07,60,car,C,1.0,1,5,0
586,52,44660.0,2.5,14259.81,644,39034,8.57,60,home,C,1.0,2,11,0
587,37,67955.0,1.6,8228.75,661,6643,10.69,60,other,B,0.0,3,4,0
588,54,38167.0,11.6,4625.77,736,12811,9.15,36,home,A,0.0,2,10,0
589,26,20766.0,2.7,1473.5,801,37156,6.72,60,car,AA,0.0,2,6,0
590,49,17920.0,7.7,2483.99,735,12209,10.42,36,credit_card,A,3.0,0,5,0
591,18,25610.0,16.4,5089.71,850,22691,7.1,60,credit_card,AA,0.0,0,8,0
592,18,,11.7,17802.68,642,15164,7.55,60,other,C,0.0,0,7,0
593,32,38797.0,10.3,8219.05,749,13208,5.73,36,debt_consolidation,A,2.0,0,6,0
594,60,57817.0,0.8,21711.86,739,34823,7.67,60,home,A,1.0,0,7,0
595,70,57283.0,1.5,8060.97,715,17346,9.08,36,credit_card,A,1.0,1,3,0
596,44,15000.0,0.5,1214.03,681,66337,8.7,60,debt_consolidation,B,0.0,0,10,0
597,44,77946.0,2.9,19298.57,630,25987,12.01,36,credit_card,C,0.0,1,6,0
598,33,,14.5,15300.97,704,29155,9.67,36,credit_card,A,0.0,1,9,0
599,38,40411.0,0.5,9994.17,644,11626,8.34,36,car,C,0.0,1,8,0
600,42,43987.0,10.2,12682.98,682,18773,11.17,36,credit_card,B,0.0,1,4,0
601,52,16269.0,2.6,9969.06,696,45050,11.3,36,credit_card,B,0.0,0,7,0
602,52,44542.0,0.3,8862.2,677,3314,10.34,60,debt_consolidation,B,0.0,0,5,0
603,32,15000.0,3.3,7613.57,662,19343,8.25,60,other,B,0.0,2,7,0
604,53,22253.0,17.2,7010.72,692,31792,8.62,36,other,B,0.0,0,8,0
605,39,35631.0,19.9,14269.16,766,27459,8.66,60,debt_consolidation,AA,1.0,2,6,0
606,50,39652.0,29.0,14662.24,663,9475,11.69,36,home,B,1.0,1,5,0
607,51,34478.0,13.5,12499.88,498,17888,12.93,36,debt_consolidation,D,3.0,2,6,0
608,41,45115.0,0.4,1818.56,527,8497,16.62,36,credit_card,D,1.0,1,9,0
609,38,15000.0,7.9,2472.71,741,6236,7.48,36,car,A,0.0,0,5,0
610,35,180615.0,2.0,45264.13,732,25007,8.22,60,credit_card,A,0.0,1,9,0
611,54,17729.0,,8592.09,658,14537,12.48,60,debt_consolidation,B,,1,3,0
612,24,15000.0,7.2,3844.07,662,47118,8.8,36,home,B,0.0,0,3,0
613,52,74201.0,3.8,15699.94,716,3418,7.55,36,car,A,0.0,0,6,0
614,41,30282.0,0.7,4139.33,742,10560,8.89,60,car,A,0.0,1,13,0
615,48,75665.0,10.9,11420.19,828,11230,5.79,36,debt_consolidation,AA,,0,13,0
616,18,150626.0,0.4,27475.52,701,5866,11.84,60,other,A,0.0,1,10,0
617,55,18148.0,2.9,3747.04,764,15086,9.88,36,other,AA,0.0,1,4,0
618,41,119740.0,1.2,28465.65,572,12649,14.5,60,credit_card,D,0.0,2,5,0
619,37,44883.0,3.6,19859.42,583,13022,13.59,60,debt_consolidation,D,0.0,2,5,1
