transaction_id,amount,date,category,customer_type
687,18.64,2023-08-13,Home,Premium
688,11.76,2023-09-21,Home,Premium
689,76.11,2023-09-21,Clothing,Regular
690,20.69,2023-10-25,Books,Regular
691,118.15,2023-11-08,Books,Regular
692,69.44,2023-01-29,Books,Regular
693,75.21,2023-05-06,Books,New
694,6.43,2023-09-08,Clothing,New
695,141.79,2023-07-01,Clothing,New
696,45.31,2023-03-11,Home,Regular
697,21.26,2023-07-21,Home,Regular
698,39.33,2023-05-29,Books,Regular
699,3.93,2023-05-23,Electronics,Regular
700,54.08,2023-10-23,Electronics,Regular
701,9.63,2023-05-29,Home,Regular
702,6.53,2023-01-10,Home,Regular
703,5.33,2023-01-22,Clothing,Regular
704,125.87,2023-11-09,Home,Regular
705,15.56,2023-12-17,Home,Premium
706,208.61,2023-09-09,Books,Regular
707,17.41,2023-05-13,Electronics,New
708,4.27,2023-12-09,Electronics,Premium
709,8.67,2023-08-30,Clothing,Regular
710,145.91,2023-11-05,Electronics,New
711,27.47,2023-10-07,Books,New
712,17.15,2023-05-19,Books,Regular
713,40.13,2023-06-24,Clothing,Regular
714,60.47,2023-03-09,Home,Regular
715,126.58,2023-04-17,Home,New
716,188.33,2023-10-12,Books,Regular
717,21.5,2023-11-23,Clothing,New
718,6.74,2023-09-22,Books,New
719,20.16,2023-06-19,Electronics,Regular
720,45.26,2023-02-01,Electronics,Regular
721,10.42,2023-01-21,Books,Regular
722,10.5,2023-05-17,Home,Premium
723,50.03,2023-06-19,Electronics,New
724,31.24,2023-08-11,Clothing,New
725,34.44,2023-01-03,Home,New
726,13.33,2023-12-28,Electronics,Regular
727,25.12,2023-05-13,Books,Regular
728,10.92,2023-11-06,Home,Regular
729,96.37,2023-07-15,Home,Regular
730,114.7,2023-02-17,Electronics,Regular
731,3.61,2023-10-19,Clothing,Regular
732,10.85,2023-09-17,Electronics,Regular
733,5.5,2023-07-12,Electronics,Regular
734,15.18,2023-07-07,Electronics,New
735,29.96,2023-02-01,Electronics,Regular
736,5.81,2023-08-28,Electronics,Regular
737,10.95,2023-11-29,Books,New
738,9.93,2023-02-04,Electronics,Regular
739,42.47,2023-04-07,Clothing,Premium
740,35.99,2023-11-26,Home,New
741,13.93,2023-04-14,Books,New
742,40.94,2023-08-27,Clothing,Regular
743,17.18,2023-07-15,Electronics,Regular
744,23.9,2023-08-06,Clothing,New
745,246.69,2023-06-01,Home,Premium
746,165.43,2023-04-20,Clothing,Regular
747,6.96,2023-01-18,Electronics,Premium
748,89.63,2023-09-29,Home,Regular
749,87.68,2023-09-30,Electronics,Premium
750,8.35,2023-09-02,Electronics,Regular
751,88.46,2023-08-23,Books,New
752,209.67,2023-03-30,Home,Premium
753,8.61,2023-01-09,Home,New
754,11.01,2023-10-23,Electronics,Premium
755,112.3,2023-06-29,Clothing,Regular
756,45.87,2023-04-22,Home,Premium
757,64.19,2023-02-07,Clothing,Regular
758,49.83,2023-01-23,Clothing,Regular
759,52.92,2023-05-08,Home,New
760,6.74,2023-10-21,Clothing,Regular
761,116.37,2023-12-02,Home,Regular
762,134.76,2023-11-24,Books,Regular
763,25.15,2023-12-02,Home,New
764,31.43,2023-11-28,Home,Regular
765,5.27,2023-07-12,Home,Regular
766,61.38,2023-03-22,Books,New
767,65.79,2023-10-19,Clothing,Regular
768,30.73,2023-03-20,Books,Premium
769,127.64,2023-04-08,Clothing,Regular
770,22.18,2023-03-27,Home,Regular
771,65.2,2023-07-07,Home,Premium
772,9.74,2023-04-28,Books,New
773,32.19,2023-02-26,Books,Regular
774,26.86,2023-06-15,Books,Regular
775,43.4,2023-11-15,Books,Regular
776,21.25,2023-07-28,Home,Regular
777,28.28,2023-11-17,Home,Regular
778,89.23,2023-03-13,Electronics,New
779,19.61,2023-03-02,Books,Regular
780,4.82,2023-07-30,Books,Regular
781,270.29,2023-06-19,Clothing,New
782,173.77,2023-08-29,Clothing,New
783,7.02,2023-10-18,Home,Premium
784,75.77,2023-10-02,Electronics,Regular
785,18.11,2023-12-10,Books,Regular
786,45.43,2023-05-26,Electronics,Premium
787,47.14,2023-03-17,Electronics,Regular
788,25.0,2023-07-21,Home,Premium
789,12.93,2023-02-10,Electronics,Premium
790,14.46,2023-04-16,Books,Regular
791,11.03,2023-03-17,Home,Regular
792,12.2,2023-05-25,Electronics,Regular
793,30.55,2023-02-10,Home,Premium
794,14.03,2023-01-12,Home,Regular
795,75.07,2023-08-28,Clothing,New
796,197.29,2023-08-11,Home,New
797,16.51,2023-09-16,Electronics,New
798,44.14,2023-08-30,Clothing,Premium
799,60.32,2023-02-11,Books,Premium
800,58.35,2023-04-17,Books,Regular
801,36.28,2023-02-17,Books,Regular
802,80.74,2023-11-04,Books,Premium
803,59.07,2023-09-30,Books,Regular
804,7.5,2023-03-15,Electronics,New
805,93.97,2023-05-05,Home,Regular
806,96.04,2023-12-19,Clothing,Premium
807,13.25,2023-08-05,Home,Regular
808,34.66,2023-10-20,Home,Regular
809,75.19,2023-04-07,Electronics,New
810,25.76,2023-03-18,Electronics,Regular
811,120.01,2023-10-14,Electronics,Premium
812,564.9,2023-09-08,Clothing,Regular
813,12.89,2023-09-06,Electronics,Regular
814,6.31,2023-07-21,Home,New
815,47.68,2023-07-25,Clothing,Premium
816,78.72,2023-09-26,Electronics,New
817,25.1,2023-04-09,Electronics,New
818,189.41,2023-05-09,Electronics,Premium
819,6.64,2023-11-15,Home,Premium
820,76.06,2023-04-23,Electronics,Regular
821,16.01,2023-07-19,Home,Regular
822,260.67,2023-09-14,Clothing,Regular
823,361.77,2023-12-31,Electronics,New
824,13.2,2023-06-08,Books,New
825,17.12,2023-06-06,Books,Regular
826,92.9,2023-11-04,Home,New
827,20.81,2023-10-22,Electronics,Premium
828,31.36,2023-09-24,Electronics,New
829,34.14,2023-06-19,Books,Regular
830,3.31,2023-04-29,Clothing,Regular
831,32.57,2023-08-11,Clothing,Regular
832,14.47,2023-11-16,Home,Regular
833,18.32,2023-11-19,Books,Premium
834,187.23,2023-02-09,Home,Regular
835,7.33,2023-06-06,Home,Regular
836,87.87,2023-06-19,Clothing,Regular
837,23.69,2023-12-23,Books,New
838,23.67,2023-09-05,Home,Regular
839,85.49,2023-05-29,Clothing,Regular
840,49.8,2023-01-10,Clothing,Premium
841,65.68,2023-07-26,Electronics,Premium
842,105.83,2023-02-05,Books,New
843,22.25,2023-11-01,Books,New
844,15.88,2023-10-02,Electronics,New
845,9.01,2023-06-18,Home,Premium
846,12.3,2023-06-06,Clothing,New
847,1140.15,2023-11-24,Clothing,Regular
848,147.47,2023-04-16,Clothing,Regular
849,6.55,2023-04-01,Electronics,Regular
850,6.77,2023-12-09,Clothing,New
851,59.04,2023-10-23,Home,New
852,63.86,2023-10-27,Home,Regular
853,63.99,2023-03-13,Electronics,New
854,24.39,2023-02-22,Home,New
855,28.49,2023-01-10,Books,New
856,49.08,2023-03-28,Books,Regular
857,36.71,2023-10-10,Clothing,Regular
858,2.31,2023-03-29,Clothing,New
859,25.13,2023-09-24,Books,Regular
860,11.92,2023-04-02,Home,New
861,40.86,2023-05-25,Electronics,Regular
862,1190.72,2023-12-25,Clothing,New
863,51.47,2023-03-31,Clothing,Regular
864,22.73,2023-05-18,Books,New
865,100.1,2023-04-20,Books,Premium
866,59.1,2023-02-10,Electronics,New
867,54.82,2023-06-28,Clothing,Premium
868,68.6,2023-05-19,Home,Premium
869,390.67,2023-09-11,Home,Regular
870,8.52,2023-10-26,Books,Premium
871,58.46,2023-07-18,Electronics,New
872,10.9,2023-01-12,Books,New
873,64.5,2023-08-14,Electronics,New
874,11.0,2023-01-21,Home,New
875,20.07,2023-08-13,Electronics,Regular
876,23.24,2023-09-08,Home,Regular
877,106.8,2023-03-14,Electronics,New
878,99.7,2023-10-27,Books,Regular
879,7.43,2023-11-29,Home,New
880,35.37,2023-10-24,Clothing,Regular
881,14.13,2023-04-22,Clothing,Premium
882,7.31,2023-08-03,Home,Regular
883,25.52,2023-11-30,Clothing,Regular
884,22.87,2023-04-28,Home,Regular
885,609.15,2023-10-27,Books,Regular
886,55.68,2023-01-04,Books,New
887,6.34,2023-01-02,Electronics,Premium
888,16.81,2023-10-05,Clothing,Regular
889,112.8,2023-10-05,Clothing,Regular
890,405.91,2023-10-15,Clothing,Premium
891,4.94,2023-12-06,Home,Premium
892,3.47,2023-02-13,Books,Regular
893,312.67,2023-03-26,Clothing,New
894,52.85,2023-11-26,Electronics,Regular
895,11.68,2023-03-06,Clothing,Regular
896,62.9,2023-09-07,Electronics,Regular
897,1.4,2023-07-13,Clothing,New
898,33.25,2023-01-31,Clothing,Regular
899,49.08,2023-04-15,Books,Regular
900,100.4,2023-07-09,Electronics,New
901,9.81,2023-11-08,Clothing,Premium
902,36.7,2023-09-16,Electronics,New
903,10.91,2023-08-15,Electronics,New
904,44.99,2023-07-01,Books,Regular
905,11.31,2023-04-20,Books,Premium
906,20.29,2023-02-13,Electronics,Premium
907,10.02,2023-05-30,Books,Regular
908,72.34,2023-01-11,Clothing,New
909,92.77,2023-03-19,Clothing,Premium
910,24.99,2023-06-07,Books,Premium
911,34.67,2023-06-02,Electronics,New
912,5.82,2023-01-17,Clothing,Regular
913,23.11,2023-08-04,Home,Regular
914,31.18,2023-07-20,Electronics,Regular
915,768.89,2023-01-29,Electronics,Premium
916,8.72,2023-12-11,Home,New
917,191.91,2023-02-06,Home,Regular
918,109.53,2023-11-09,Electronics,New
919,46.38,2023-01-01,Home,Regular
920,273.24,2023-11-19,Books,Regular
921,51.76,2023-01-08,Books,New
922,52.83,2023-10-04,Electronics,Regular
923,31.07,2023-05-13,Books,Premium
924,143.78,2023-09-27,Clothing,Regular
925,123.44,2023-05-27,Books,Regular
926,15.63,2023-01-26,Books,New
927,6.8,2023-10-08,Home,Regular
928,25.96,2023-01-27,Books,Regular
929,12.68,2023-12-03,Electronics,Premium
930,30.68,2023-01-19,Books,New
931,146.19,2023-06-24,Books,Regular
932,19.13,2023-09-21,Electronics,New
933,31.46,2023-05-24,Electronics,New
934,35.5,2023-03-21,Home,Regular
935,91.66,2023-10-05,Clothing,New
936,2.23,2023-10-14,Books,New
937,15.99,2023-12-03,Clothing,Regular
938,42.67,2023-05-18,Home,Regular
939,139.78,2023-07-04,Electronics,Regular
940,18.35,2023-05-13,Electronics,Regular
941,3.48,2023-04-04,Electronics,Regular
942,69.66,2023-10-02,Home,Regular
943,15.45,2023-05-04,Books,New
944,7.94,2023-06-06,Home,Regular
945,15.65,2023-05-28,Electronics,New
946,26.54,2023-09-18,Books,Premium
947,16.03,2023-12-01,Electronics,Regular
948,2.35,2023-09-01,Electronics,New
949,97.17,2023-06-22,Home,Regular
950,152.91,2023-10-12,Home,Premium
951,72.37,2023-08-22,Clothing,New
952,8.46,2023-01-23,Electronics,New
953,26.0,2023-02-04,Books,Premium
954,32.86,2023-01-14,Electronics,New
955,67.94,2023-06-16,Books,New
956,73.85,2023-10-29,Clothing,Regular
957,13.72,2023-04-25,Electronics,Regular
958,36.54,2023-05-21,Books,Regular
959,57.32,2023-11-28,Books,Regular
960,189.99,2023-11-02,Clothing,Premium
961,77.12,2023-08-31,Home,Regular
962,85.36,2023-04-08,Clothing,Premium
963,36.62,2023-02-12,Books,Regular
964,179.93,2023-01-06,Clothing,New
965,54.15,2023-02-09,Home,Premium
966,11.78,2023-04-17,Electronics,New
967,178.4,2023-07-21,Clothing,Regular
968,76.51,2023-01-24,Clothing,New
969,19.46,2023-02-19,Electronics,Regular
970,18.63,2023-03-08,Clothing,Premium
971,47.27,2023-08-19,Home,Regular
972,57.73,2023-08-13,Books,New
973,41.96,2023-07-21,Clothing,New
974,48.11,2023-04-02,Electronics,Regular
975,254.66,2023-05-16,Electronics,New
976,119.8,2023-02-05,Clothing,Regular
977,41.63,2023-03-24,Electronics,Regular
978,102.47,2023-11-24,Books,Regular
979,9.59,2023-12-24,Books,Regular
980,53.38,2023-08-25,Electronics,Regular
981,290.37,2023-12-01,Clothing,New
982,25.49,2023-08-23,Clothing,Regular
983,11.98,2023-01-13,Electronics,Premium
984,15.14,2023-12-30,Books,New
985,8.96,2023-02-06,Books,New
986,12.91,2023-09-07,Clothing,Regular
987,21.23,2023-04-03,Books,New
988,6.13,2023-05-24,Home,New
989,33.74,2023-08-24,Books,Regular
990,97.78,2023-06-09,Clothing,New
991,11.14,2023-04-02,Books,New
992,205.03,2023-05-03,Books,Premium
993,61.13,2023-05-05,Electronics,New
994,114.06,2023-12-17,Home,Premium
995,15.04,2023-10-19,Electronics,New
996,92.34,2023-06-17,Books,Premium
997,8.93,2023-03-14,Books,Regular
998,96.38,2023-10-24,Electronics,New
999,40.7,2023-02-27,Home,Regular
1000,64.32,2023-03-18,Clothing,Premium
1001,8.08,2023-05-14,Electronics,New
1002,11.31,2023-11-18,Books,Regular
1003,67.81,2023-02-18,Books,Regular
1004,10.61,2023-02-14,Clothing,Regular
1005,57.73,2023-06-30,Books,Regular
1006,6.42,2023-04-11,Books,New
1007,91.63,2023-07-27,Clothing,New
1008,7.55,2023-06-14,Books,Regular
1009,64.25,2023-06-08,Books,Premium
1010,70.16,2023-02-10,Home,Regular
1011,14.35,2023-02-21,Electronics,Regular
1012,66.58,2023-10-27,Home,New
1013,45.26,2023-11-20,Home,Regular
1014,17.35,2023-03-27,Books,Regular
1015,9.87,2023-02-11,Electronics,Regular
1016,3.14,2023-01-20,Electronics,Premium
1017,50.38,2023-08-11,Books,New
1018,5.06,2023-09-19,Home,New
1019,37.13,2023-05-17,Home,Premium
1020,24.14,2023-09-06,Home,New
1021,74.81,2023-09-18,Electronics,Regular
1022,23.05,2023-12-08,Books,Regular
1023,22.3,2023-01-24,Electronics,Regular
1024,79.7,2023-03-12,Home,New
1025,49.5,2023-01-26,Electronics,New
1026,48.39,2023-11-13,Electronics,Regular
1027,58.16,2023-10-17,Books,New
1028,5.25,2023-07-29,Books,Regular
1029,82.12,2023-01-31,Electronics,Regular
1030,69.06,2023-04-10,Clothing,Regular
1031,9.78,2023-04-19,Books,Regular
1032,24.71,2023-07-24,Clothing,Premium
1033,31.59,2023-04-05,Books,Regular
1034,28.18,2023-01-27,Home,Regular
1035,49.43,2023-09-24,Clothing,Premium
1036,184.5,2023-04-20,Home,Regular
1037,121.28,2023-06-15,Home,Premium
1038,6.86,2023-02-16,Electronics,New
1039,69.86,2023-10-20,Home,Premium
1040,163.16,2023-07-26,Home,Regular
1041,52.68,2023-11-26,Home,Premium
1042,122.63,2023-06-30,Home,Premium
1043,370.45,2023-12-10,Electronics,New
1044,113.12,2023-11-22,Electronics,Regular
1045,44.66,2023-07-30,Home,Regular
1046,116.06,2023-12-07,Clothing,New
1047,39.4,2023-04-28,Books,Regular
1048,34.08,2023-05-14,Clothing,New
1049,21.72,2023-01-17,Home,Premium
1050,216.18,2023-08-04,Electronics,New
1051,12.4,2023-09-21,Home,Regular
1052,208.27,2023-10-10,Home,New
1053,60.33,2023-02-24,Electronics,New
1054,6.18,2023-06-12,Clothing,Regular
1055,51.48,2023-03-06,Books,Regular
1056,2.66,2023-08-30,Home,New
1057,70.15,2023-02-27,Electronics,Premium
1058,95.8,2023-11-27,Books,New
1059,16.27,2023-03-26,Books,Regular
1060,38.41,2023-04-17,Books,Regular
1061,345.5,2023-11-07,Electronics,Regular
1062,18.05,2023-06-17,Home,New
1063,9.29,2023-01-09,Electronics,Regular
1064,195.98,2023-06-30,Home,Regular
1065,349.01,2023-01-31,Clothing,New
1066,33.26,2023-12-26,Books,New
1067,111.47,2023-08-03,Home,New
1068,165.63,2023-04-04,Clothing,New
1069,13.59,2023-07-25,Electronics,New
1070,18.5,2023-01-29,Books,New
1071,145.05,2023-10-19,Home,Regular
1072,250.14,2023-12-04,Books,Regular
1073,65.07,2023-11-16,Books,Regular
1074,11.52,2023-05-05,Books,New
1075,359.41,2023-04-29,Electronics,Regular
1076,17.51,2023-01-13,Books,Regular
1077,22.15,2023-08-26,Home,Regular
1078,49.94,2023-07-15,Electronics,Regular
1079,213.79,2023-06-17,Clothing,Regular
1080,92.27,2023-11-28,Home,New
1081,54.48,2023-03-03,Electronics,Regular
1082,57.74,2023-01-04,Home,New
1083,34.89,2023-01-27,Home,Premium
1084,64.7,2023-03-23,Clothing,Regular
1085,1.59,2023-01-13,Electronics,Regular
1086,23.2,2023-07-03,Books,Premium
1087,44.24,2023-04-25,Home,Regular
1088,8.32,2023-03-07,Home,Regular
1089,52.65,2023-10-01,Home,New
1090,25.91,2023-03-16,Home,Regular
1091,272.21,2023-09-08,Home,Premium
1092,218.68,2023-05-08,Electronics,Premium
1093,18.94,2023-07-06,Home,Regular
1094,27.63,2023-12-07,Home,Regular
1095,30.3,2023-01-14,Home,Regular
1096,19.26,2023-07-02,Books,Regular
1097,41.85,2023-11-08,Books,Regular
1098,13.33,2023-08-03,Electronics,Regular
1099,8.53,2023-04-12,Home,Regular
1100,69.91,2023-05-26,Home,Premium
1101,70.49,2023-09-06,Clothing,Regular
1102,12.61,2023-11-22,Books,New
1103,96.97,2023-01-15,Clothing,New
1104,15.52,2023-01-27,Home,Premium
1105,44.87,2023-04-29,Home,Premium
1106,88.62,2023-03-26,Clothing,Regular
1107,31.81,2023-04-07,Electronics,Regular
1108,57.15,2023-03-22,Electronics,Premium
1109,17.82,2023-03-13,Clothing,Premium
1110,26.16,2023-02-17,Home,Regular
1111,25.87,2023-12-07,Clothing,New
1112,13.52,2023-02-22,Books,Regular
1113,26.79,2023-03-16,Electronics,New
1114,5.16,2023-03-31,Clothing,Premium
1115,18.37,2023-12-07,Electronics,New
1116,23.53,2023-10-03,Books,Regular
1117,24.35,2023-10-16,Home,Regular
1118,24.78,2023-02-08,Home,Regular
1119,30.75,2023-11-02,Home,Regular
1120,58.87,2023-05-29,Electronics,New
1121,94.58,2023-04-06,Books,Regular
1122,15.18,2023-07-30,Clothing,Regular
1123,7.82,2023-10-28,Home,Regular
1124,9.48,2023-10-12,Electronics,Premium
1125,18.46,2023-11-21,Home,Regular
1126,21.71,2023-12-05,Books,Regular
1127,13.14,2023-03-28,Clothing,Regular
1128,6.99,2023-06-04,Home,Regular
1129,19.16,2023-01-06,Books,Regular
1130,41.17,2023-11-17,Electronics,Regular
1131,67.63,2023-02-26,Books,Premium
1132,16.96,2023-11-11,Electronics,Regular
1133,20.17,2023-05-01,Home,Regular
1134,10.89,2023-05-15,Home,Regular
1135,31.89,2023-01-15,Books,Regular
1136,11.96,2023-04-30,Electronics,Regular
1137,65.87,2023-11-21,Books,Premium
1138,3.88,2023-01-10,Books,New
1139,21.51,2023-05-29,Home,Regular
1140,47.53,2023-01-12,Home,Regular
1141,41.29,2023-05-16,Home,New
1142,838.52,2023-03-05,Books,Premium
1143,50.39,2023-04-03,Books,New
1144,9.93,2023-11-17,Clothing,New
1145,29.53,2023-06-09,Clothing,Premium
1146,3.93,2023-04-10,Books,New
1147,30.06,2023-08-04,Clothing,Regular
1148,12.19,2023-02-21,Books,Premium
1149,99.33,2023-04-05,Home,Regular
1150,17.13,2023-07-19,Electronics,Regular
1151,28.79,2023-03-28,Home,New
1152,15.45,2023-09-05,Books,New
1153,266.83,2023-06-29,Home,Regular
1154,22.52,2023-10-09,Books,New
1155,298.59,2023-12-13,Books,Regular
1156,87.97,2023-02-12,Clothing,Regular
1157,59.06,2023-05-03,Books,Regular
1158,51.55,2023-04-27,Electronics,New
1159,53.12,2023-02-25,Clothing,Regular
1160,3.28,2023-10-23,Electronics,Regular
1161,23.7,2023-10-05,Books,New
1162,91.3,2023-06-26,Home,Regular
1163,31.23,2023-07-16,Books,Regular
1164,6.13,2023-01-22,Books,Premium
1165,31.1,2023-07-22,Home,Premium
1166,255.94,2023-10-16,Home,Regular
1167,147.86,2023-07-29,Electronics,Regular
1168,30.74,2023-04-07,Clothing,New
1169,103.72,2023-09-01,Clothing,New
1170,21.33,2023-05-12,Clothing,Premium
1171,4.29,2023-07-18,Electronics,New
1172,10.92,2023-06-27,Electronics,Regular
1173,216.04,2023-05-20,Home,New
1174,23.84,2023-09-20,Clothing,New
1175,24.73,2023-11-19,Books,Regular
1176,23.11,2023-01-02,Electronics,New
1177,325.37,2023-12-07,Books,Regular
1178,233.03,2023-07-06,Clothing,New
1179,474.63,2023-09-13,Clothing,Regular
1180,27.36,2023-11-09,Electronics,Regular
1181,47.22,2023-06-20,Electronics,Regular
1182,5.37,2023-11-01,Home,Regular
1183,194.87,2023-03-06,Books,New
1184,8.16,2023-02-28,Home,Regular
1185,42.95,2023-08-28,Home,Regular
1186,8.87,2023-11-14,Books,Premium
1187,16.34,2023-11-22,Clothing,New
1188,12.13,2023-08-23,Books,New
1189,15.97,2023-07-11,Clothing,New
1190,17.34,2023-05-01,Home,New
1191,17.15,2023-12-24,Clothing,New
1192,90.02,2023-04-27,Clothing,Regular
1193,8.79,2023-09-29,Clothing,Regular
1194,43.15,2023-07-14,Books,Premium
1195,142.82,2023-08-11,Clothing,New
1196,17.89,2023-05-24,Books,Premium
1197,13.99,2023-12-19,Electronics,Premium
1198,25.11,2023-07-28,Electronics,Premium
1199,136.41,2023-12-09,Home,Premium
1200,41.8,2023-01-03,Home,Regular
1201,17.51,2023-07-29,Books,Regular
1202,59.18,2023-09-19,Clothing,Regular
1203,8.82,2023-09-29,Clothing,Regular
1204,75.01,2023-11-27,Electronics,Premium
1205,54.07,2023-01-02,Books,Regular
1206,22.89,2023-01-01,Clothing,New
1207,12.11,2023-06-22,Clothing,Regular
1208,11.43,2023-01-11,Books,Regular
1209,62.91,2023-12-22,Home,Premium
1210,144.72,2023-03-23,Books,New
1211,15.41,2023-06-22,Books,Regular
1212,57.4,2023-01-23,Clothing,New
1213,2.71,2023-07-10,Electronics,Premium
1214,16.42,2023-05-19,Clothing,New
1215,31.9,2023-01-17,Clothing,Premium
1216,11.12,2023-05-03,Clothing,New
1217,10.76,2023-05-23,Books,New
1218,14.86,2023-12-28,Books,New
1219,47.02,2023-03-17,Clothing,Regular
1220,26.45,2023-07-18,Clothing,Regular
1221,2.26,2023-12-27,Electronics,New
1222,2.6,2023-10-17,Home,Regular
1223,15.99,2023-12-29,Clothing,New
1224,57.35,2023-12-20,Books,Premium
1225,1.23,2023-06-28,Home,New
1226,18.18,2023-09-12,Home,Regular
1227,17.61,2023-02-10,Electronics,Regular
1228,175.21,2023-06-11,Home,Premium
1229,20.86,2023-10-23,Clothing,Premium
1230,52.44,2023-07-04,Clothing,Premium
1231,39.23,2023-09-14,Books,New
1232,2.57,2023-09-30,Clothing,Premium
1233,83.25,2023-04-03,Clothing,Regular
1234,42.88,2023-11-16,Electronics,Premium
1235,60.94,2023-06-17,Home,Regular
1236,3683.01,2023-03-18,Electronics,Premium
1237,2.72,2023-11-12,Home,Regular
1238,262.34,2023-06-02,Electronics,Regular
1239,23.45,2023-10-01,Books,Regular
1240,46.75,2023-07-20,Electronics,Regular
1241,31.36,2023-05-20,Electronics,Regular
1242,19.9,2023-10-23,Books,Regular
1243,16.71,2023-08-02,Clothing,Regular
1244,49.18,2023-05-23,Clothing,Regular
1245,5.36,2023-02-10,Books,Regular
1246,81.51,2023-11-23,Books,New
1247,20.1,2023-01-13,Electronics,Premium
1248,8.53,2023-11-12,Books,Regular
1249,19.3,2023-05-12,Books,New
1250,149.69,2023-08-22,Home,Regular
1251,17.42,2023-12-03,Home,New
1252,50.91,2023-02-25,Clothing,New
1253,13.77,2023-07-26,Books,Regular
1254,82.23,2023-10-07,Electronics,Regular
1255,75.39,2023-10-04,Clothing,New
1256,304.4,2023-07-11,Clothing,Regular
1257,26.82,2023-08-17,Clothing,Premium
1258,73.88,2023-10-04,Books,New
